,Price,Bedroom,Area,Title,Place,Post Timing,Finishing,House Type,Parking Type,Bathroom,Link
117,625000,2,1,Mosaic Georgian style Townhome in Coquitlam,Coquitlam,2020-06-29T12:38:09-0700,unfurnished,townhouse,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/coquitlam-mosaic-georgian-style/7150642806.html
118,619900,3,1056,Ground Floor 3 Bedroom Condo for Sale in Port Coquitlam,Port Coquitlam,2020-06-12T14:20:50-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-ground-floor-3-bedroom/7140700953.html
119,509900,2,8,Stylish & Functional 2 Bedroom Condo in Port Coquitlam,Port Coquitlam,2020-06-20T12:07:31-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-stylish-functional-2/7145390906.html
120,310000,2,759,Furnished 2 Bedroom Vacation Condo in Osoyoos! Sleeps 8!,Osoyoos,2020-07-07T13:55:07-0700,furnished,condo,attached garage,1,https://vancouver.craigslist.org/pml/reb/d/osoyoos-furnished-2-bedroom-vacation/7155220574.html
121,790000,2,617,"5058 Joyce, steps to Joyce Skytrain Station, one bus to UBC",Vancouver Joyce-Collingwood,2020-06-29T11:39:00-0700,unfurnished,condo,NA,0,https://vancouver.craigslist.org/van/reb/d/vancouver-5058-joyce-steps-to-joyce/7150598804.html
122,986000,1,1160,3Br+den / 1160 ft2 / Metrotown high-rise,Burnaby,2020-07-07T01:09:15-0700,unfurnished,apartment,NA,0,https://vancouver.craigslist.org/bnc/reo/d/burnaby-3brden-1160-ft2-metrotown-high/7154830955.html
123,1,5,1160,HOBBY FARM FOR SALE!!,Fraser Valley,2020-07-03T21:51:18-0700,unfurnished,house,detached garage,3,https://vancouver.craigslist.org/van/reo/d/mission-east-hobby-farm-for-sale/7153243776.html
124,15,5,4700,Beautiful 5 acre lakefront home for sale! (View this Friday!),Mission / Fraser Valley,2020-07-07T17:53:23-0700,unfurnished,house,detached garage,3,https://vancouver.craigslist.org/pml/reo/d/mission-east-beautiful-5-acre-lakefront/7155354664.html
125,NA,4,0,Spot for 24ft trailer,Langley,2020-06-13T20:35:11-0700,unfurnished,apartment,NA,3,https://vancouver.craigslist.org/rds/reo/d/maple-ridge-northwest-spot-for-24ft/7141448625.html
126,950,1,500,UBC townhouse studio,5900 Chancellor Mews,2020-06-13T21:12:14-0700,furnished,apartment,no parking,1,https://vancouver.craigslist.org/van/reo/d/vancouver-ubc-townhouse-studio/7141457253.html
127,799000,3,500,Inquire Now! Rancher In Move In Condition,"12041 221 St, Maple Ridge",2020-07-09T17:42:42-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/pml/reb/d/maple-ridge-inquire-now-rancher-in-move/7156580171.html
128,2700,3,14,3 bedroom townhouse for rent in quiet neighborhood in Surrey,Surrey,2020-07-09T17:33:27-0700,unfurnished,townhouse,attached garage,2,https://vancouver.craigslist.org/rds/reo/d/surrey-lower-west-3-bedroom-townhouse/7156576180.html
129,499980,3,76,Beautiful Junior 3 Bedroom and 2 full bathroom for sale-7,Surrey Central,2020-06-17T10:16:43-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/van/reb/d/surrey-inner-northwest-beautiful-junior/7143491673.html
130,499980,3,76,Beautiful Junior 3 Bedroom and 2 full bathroom for sale-1,Surrey Central,2020-06-16T11:01:40-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/rds/reb/d/surrey-inner-northwest-beautiful-junior/7142909383.html
131,80000,NA,NA,Newly Renovated 2 bedroom Home in Lillooet,Lillooet,2020-07-09T17:26:22-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/van/reo/d/cariboo-newly-renovated-2-bedroom-home/7156572834.html
132,649000,NA,NA,Custom Designed Home with Income Suite,Powell River,2020-07-09T17:03:41-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/van/reo/d/powell-river-custom-designed-home-with/7156562212.html
133,899000,NA,NA,LOTS FOR SALE IN FLEETWOOD,SURREY FLEETWOOD,2020-07-09T16:51:24-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/rds/reo/d/surrey-northeast-lots-for-sale-in/7156556050.html
134,2500000,5,6000,Magnificent Lakeshore Home with space to isolate from virus,Lake Country,2020-06-24T22:21:14-0700,furnished,house,attached garage,5,https://vancouver.craigslist.org/van/reo/d/lake-country-magnificent-lakeshore-home/7147987866.html
135,209000,NA,NA,Desolation Sound Waterfront Property,Lund BC,2020-07-05T12:29:50-0700,unfurnished,land,NA,5,https://vancouver.craigslist.org/rds/reo/d/lund-desolation-sound-waterfront/7153943076.html
136,1485000,5,,Great Family Home!,Burnaby,2020-07-09T16:21:19-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/bnc/reb/d/burnaby-great-family-home/7156541184.html
137,819900,3,1579,GREAT family home in River Springs!,Coquitlam,2020-06-22T14:03:27-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-north-great-family-home/7146538366.html
138,380000,NA,NA,Duplex-zoned lot in Mission,Mission,2020-07-06T16:09:05-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/pml/reb/d/mission-duplex-zoned-lot-in-mission/7154673559.html
139,689000,7,7191,Silver Valley lot FOR SALE,Maple Ridge,2020-06-11T06:12:07-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/pml/reb/d/maple-ridge-northwest-silver-valley-lot/7139752471.html
140,639000,6,603,Silver Valley lot FOR SALE,Maple Ridge,2020-06-11T06:11:50-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/pml/reb/d/maple-ridge-northwest-silver-valley-lot/7139752334.html
141,690000,1,645,Stunning views condo 2017 built,Burnaby,2020-07-09T15:44:46-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/bnc/reb/d/burnaby-stunning-views-condo-2017-built/7156521877.html
142,1298800,5,38,"EXCEPTIONAL STYLE, DESIGN AND LOCATION... 5 Bdrm 4 Bath Executive Home",Maple Ridge,2020-07-09T15:32:49-0700,unfurnished,house,attached garage,4,https://vancouver.craigslist.org/pml/reo/d/maple-ridge-northwest-exceptional-style/7156515419.html
143,699000,4,1757,Beautifully Finished!,Surrey,2020-07-09T15:17:48-0700,unfurnished,townhouse,NA,4,https://vancouver.craigslist.org/rds/reb/d/surrey-beautifully-finished/7156506907.html
144,679000,6,639,FOR SALE - False Creek Modern Live/Work Studio,False Creek,2020-07-09T14:54:38-0700,unfurnished,apartment,NA,4,https://vancouver.craigslist.org/van/reb/d/vancouver-for-sale-false-creek-modern/7156493242.html
145,629000,3,639,Beautifully Crafted Executive Home : 3 Bed + 3 Bath,"Chase, BC",2020-06-22T22:29:45-0700,unfurnished,house,attached garage,3.5,https://vancouver.craigslist.org/van/reb/d/chase-beautifully-crafted-executive/7146754506.html
146,1490000,5,639,house ft Langley,ft Langley,2020-07-09T14:47:55-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/rds/reo/d/langley-township-north-house-ft-langley/7156489197.html
147,NA,r,639,1/2 duplex for sale Burnaby 4Bed and 3.5 bath,Burnaby,2020-07-09T14:08:56-0700,unfurnished,duplex,detached garage,3.5,https://vancouver.craigslist.org/bnc/reb/d/burnaby-1-2-duplex-for-sale-burnaby/7156464978.html
148,105000,2,600,Maple Ridge Mobile Home for Sale,Maple Ridge,2020-06-27T08:22:38-0700,unfurnished,NA,street parking,1,https://vancouver.craigslist.org/van/reo/d/maple-ridge-maple-ridge-mobile-home-for/7149336773.html
149,5198000,2,,Olympic Village Exclusive Penthouse w/ Huge Deck & View,Vancouver,2020-06-21T10:24:49-0700,unfurnished,condo,street parking,2.5,https://vancouver.craigslist.org/van/reb/d/vancouver-olympic-village-exclusive/7145829257.html
150,NA,NA,NA,These Homeowners must sell,Burnaby,2020-06-15T11:12:44-0700,unfurnished,apartment,NA,2.5,https://vancouver.craigslist.org/bnc/reb/d/burnaby-these-homeowners-must-sell/7142290689.html
151,585000,2,9,Condo for Sale - 412-4000 Shelbourne St,Victoria,2020-07-09T13:24:20-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/rch/reb/d/victoria-condo-for-sale-shelbourne-st/7156435309.html
152,649900,3,1663,Luxury 2 level duplex style Townhouse in Willoughby!,Willoughby,2020-07-06T18:31:56-0700,unfurnished,condo,attached garage,3,https://vancouver.craigslist.org/pml/reb/d/luxury-2-level-duplex-style-townhouse/7154742425.html
153,778000,1,764,Point Grey 1bdrm condo,Point Grey,2020-06-26T22:32:49-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/van/reb/d/vancouver-point-grey-1bdrm-condo/7149188726.html
154,324900,1,710,"Come home, kick off your shoes Condos in Burnaby. 1 Beds, 1 Baths",Burnaby,2020-07-09T13:09:28-0700,unfurnished,condo,NA,1,https://vancouver.craigslist.org/bnc/reb/d/burnaby-come-home-kick-off-your-shoes/7156425427.html
155,585000,2,9,Condo for Sale - 412-4000 Shelbourne St,Victoria,2020-07-09T12:59:13-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/pml/reb/d/victoria-condo-for-sale-shelbourne-st/7156418484.html
156,649000,2,715,"Home, Family, Love - Condos in Richmond. 2 Beds, 1 Baths",Richmond,2020-07-09T12:58:57-0700,unfurnished,condo,NA,1,https://vancouver.craigslist.org/van/reb/d/home-family-love-condos-in-richmond-2/7156418283.html
157,389000,2,1040,"New Listing! Top Floor, Corner Unit, Bright, W/ Skylight! Nr Skytrain!",North Surrey,2020-07-09T12:42:58-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/rds/reb/d/surrey-inner-northwest-new-listing-top/7156407448.html
158,585000,2,9,Condo for Sale - 412-4000 Shelbourne St,Victoria,2020-07-09T12:14:00-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/rds/reb/d/victoria-condo-for-sale-shelbourne-st/7156386792.html
159,3200000,4,4335,"Richmond Luxury homes from $3,200,000",Richmond,2020-07-09T11:54:01-0700,unfurnished,house,NA,6,https://vancouver.craigslist.org/rch/reb/d/delta-richmond-luxury-homes-from/7156372234.html
160,2299000,5,4413,"North Vancouver Luxury Homes from $2,299,000",North Vancouver,2020-07-09T12:01:13-0700,unfurnished,house,attached garage,5,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-luxury-homes-from/7156377104.html
161,1399000,5,,"New Westminster Luxury Homes from $1,399,000",New Westminster,2020-07-09T11:47:34-0700,unfurnished,house,detached garage,4,https://vancouver.craigslist.org/bnc/reb/d/new-westminster-luxury-homes-from/7156367601.html
162,NA,NA,NA,UNBEATABLE CONDO UNIT PRICE! EXCLUSIVE LISTING! SHOW NOW!,SURREY,2020-07-09T12:08:27-0700,unfurnished,condo,NA,4,https://vancouver.craigslist.org/rds/reb/d/surrey-unbeatable-condo-unit-price/7156382594.html
163,429000,1,553,"Bring your family home to this Condos in Delta. 1 Beds, 1 Baths",Delta,2020-07-09T12:07:34-0700,unfurnished,condo,NA,1,https://vancouver.craigslist.org/rds/reb/d/delta-southwest-bring-your-family-home/7156381906.html
164,6688000,5,4066,"Vancouver West Side Luxury Homes from $6,688,000",Vancouver West side,2020-07-09T11:53:22-0700,unfurnished,house,detached garage,6,https://vancouver.craigslist.org/van/reb/d/vancouver-west-side-luxury-homes-from/7156371771.html
165,585000,2,9,Condo for Sale - 412-4000 Shelbourne St,Victoria,2020-07-09T12:04:51-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/bnc/reb/d/victoria-condo-for-sale-shelbourne-st/7156379899.html
166,585000,2,9,Condo for Sale - 412-4000 Shelbourne St,Victoria,2020-07-09T12:02:38-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/nvn/reb/d/victoria-condo-for-sale-shelbourne-st/7156378220.html
167,2088000,7,4036,"Coquitlam Luxury Homes from $2,088,000",Coquitlam,2020-07-09T11:45:18-0700,unfurnished,house,detached garage,6,https://vancouver.craigslist.org/pml/reb/d/coquitlam-luxury-homes-from/7156365902.html
168,999000,3,1,"North Vancouver Luxury Condos from $999,000",North Vancouver,2020-07-09T11:59:50-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-luxury-condos-from/7156376276.html
169,788600,3,1,"Coquitlam Luxury Condos from $788,600",Coquitlam,2020-07-09T11:51:59-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/coquitlam-luxury-condos-from/7156370840.html
170,585000,2,9,Condo for Sale - 412-4000 Shelbourne St,Victoria,2020-07-09T11:56:49-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/van/reb/d/victoria-condo-for-sale-shelbourne-st/7156374287.html
171,5888000,5,5996,"West Vancouver Luxury Homes from $5,888,000",West Vancouver,2020-07-09T11:56:37-0700,unfurnished,house,NA,7,https://vancouver.craigslist.org/nvn/reb/d/west-vancouver-luxury-homes-from/7156374151.html
172,1700000,2,1,"West Vancouver Luxury Condos from $1,700,000",West Vancouver Park Royal,2020-07-09T11:55:26-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/nvn/reb/d/west-vancouver-luxury-condos-from/7156373274.html
173,449000,1,618,"A home with a personal touch - Condos in Delta. 1 Beds, 1 Baths",Delta,2020-07-09T11:53:51-0700,unfurnished,condo,NA,1,https://vancouver.craigslist.org/rds/reb/d/delta-southwest-home-with-personal/7156372110.html
174,6688000,5,4066,"Vancouver West Side Luxury Homes from $6,688,000",Vancouver West side,2020-07-09T11:43:36-0700,unfurnished,house,detached garage,6,https://vancouver.craigslist.org/van/reb/d/vancouver-west-side-luxury-homes-from/7156364669.html
175,435000,2,874,"It feels good to be home! Condos in Delta. 2 Beds, 1 Baths",Delta,2020-07-09T11:47:48-0700,unfurnished,condo,NA,1,https://vancouver.craigslist.org/rds/reb/d/delta-central-it-feels-good-to-be-home/7156367754.html
176,NA,r,971,FOR SALE - #301 1633 Tatlow Avenue,NA,2020-07-09T11:30:07-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-southwest-for-sale/7156354650.html
177,1700000,NA,NA,equestrian 5+ acre estate FOR SALE  within Silverdale development zone,Mission,2020-06-18T16:54:31-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/pml/reo/d/mission-equestrian-5-acre-estate-for/7144353042.html
178,795,2,,Private Office,Gastown,2020-07-09T11:17:44-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/van/reo/d/vancouver-private-office/7156345573.html
179,1199980,7,377,14907 71 Avenue,Surrey,2020-06-29T12:52:51-0700,unfurnished,house,NA,5,https://vancouver.craigslist.org/rds/reb/d/surrey-avenue/7150653193.html
180,2300,2,,For Rent - 2 Bed with 2 Bath Apartment,Richmond,2020-06-29T07:24:58-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/rch/reo/d/richmond-for-rent-2-bed-with-2-bath/7150409311.html
181,1649000,8,5788,"BRAND NEW Custom Built 9 Bedroom 6 Bathroom 5,788 Sq.Ft House",Langley,2020-06-22T12:33:30-0700,unfurnished,house,attached garage,6,https://vancouver.craigslist.org/rds/reb/d/langley-brand-new-custom-built-9/7146473401.html
182,1649000,8,5788,"BRAND NEW Custom Built 9 Bedroom 6 Bathroom 5,788 Sq.Ft House",Langley,2020-06-22T12:49:47-0700,unfurnished,house,attached garage,6,https://vancouver.craigslist.org/rds/reb/d/langley-brand-new-custom-built-9/7146485532.html
183,649000,2,81,Great price on this newer 2-bedroom!,North Vancouver,2020-07-09T11:05:02-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-great-price-on-this/7156335770.html
184,1288000,3,1600,2-level home on a corner lot in Collingwood Van East,East Vancouver,2020-06-25T10:57:49-0700,unfurnished,house,street parking,2,https://vancouver.craigslist.org/van/reb/d/vancouver-2-level-home-on-corner-lot-in/7148255200.html
185,1099000,3,1800,Ocean View Beach House w/ boat moorage,Gibsons BC,2020-06-19T16:59:51-0700,unfurnished,house,street parking,2,https://vancouver.craigslist.org/van/reo/d/gibsons-ocean-view-beach-house-boat/7144971767.html
186,499000,4,491,"Create Memories with your Family! Condos in Burnaby. 0 Beds, 1 Baths",Burnaby,2020-07-09T10:55:26-0700,unfurnished,condo,NA,1,https://vancouver.craigslist.org/bnc/reb/d/burnaby-create-memories-with-your/7156328272.html
187,485000,2,895,2600E49Ave 2 bed1bath Aprt,VANCOUVER,2020-07-09T10:54:09-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/van/reo/d/vancouver-2600e49ave-2-bed1bath-aprt/7156327310.html
188,624800,2,990,Amazing Home!,"           (google map)
       ",2020-07-09T10:53:45-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-amazing-home/7156327009.html
189,489000,1,607,"You wont want to miss this! Condos in Vancouver. 1 Beds, 1 Baths",Vancouver,2020-07-09T10:51:41-0700,unfurnished,condo,NA,1,https://vancouver.craigslist.org/bnc/reb/d/vancouver-you-wont-want-to-miss-this/7156325488.html
190,224900,1,771,Affordable 1 Bed + 1 Bath Condo in Cloverdale 4 SALE,Cloverdale,2020-07-09T10:50:41-0700,unfurnished,condo,street parking,1,https://vancouver.craigslist.org/rds/reb/d/surrey-affordable-1-bed-1-bath-condo-in/7156324668.html
191,865000,2,81,Vibrant Community!,Vancouver,2020-07-09T10:41:04-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/van/reb/d/vancouver-vibrant-community/7156317630.html
192,429900,1,765,"Come home to this - Condos in Burnaby. 1 Beds, 1 Baths",Burnaby,2020-07-09T10:48:18-0700,unfurnished,condo,NA,1,https://vancouver.craigslist.org/bnc/reb/d/burnaby-come-home-to-this-condos-in/7156322881.html
193,515000,1,750,"This is meant to be - Condos in Burnaby. 1 Beds, 1 Baths",Burnaby,2020-07-09T10:45:25-0700,unfurnished,condo,NA,1,https://vancouver.craigslist.org/bnc/reb/d/burnaby-this-is-meant-to-be-condos-in/7156320868.html
194,420000,1,700,"Bring your family home! Condos in Burnaby. 1 Beds, 1 Baths",Burnaby,2020-07-09T10:42:02-0700,unfurnished,condo,NA,1,https://vancouver.craigslist.org/bnc/reb/d/burnaby-bring-your-family-home-condos/7156318325.html
195,1628000,5,5557,BUILDER ALERT / INVESTORS..RARELY AVAILABLE LAND!!!,"MAILLARDVILLE, COQUITLAM",2020-06-11T16:49:15-0700,unfurnished,land,NA,1,https://vancouver.craigslist.org/pml/reb/d/coquitlam-builder-alert-investorsrarely/7140168964.html
196,2980000,1,10518,BUILDER ALERT / INVESTORS RARE OPPORTUNITY,COQUITLAM,2020-06-11T16:55:56-0700,unfurnished,land,NA,1,https://vancouver.craigslist.org/pml/reb/d/coquitlam-builder-alert-investors-rare/7140172083.html
197,599000,4,1563,Bright End Unit!,Langley,2020-07-09T10:24:15-0700,unfurnished,townhouse,NA,3,https://vancouver.craigslist.org/rds/reb/d/langley-bright-end-unit/7156304630.html
198,539900,1,563,Brand New 1 Bedroom Condo at The Columbia by WesGroup,New Westminster,2020-07-09T10:19:36-0700,unfurnished,condo,attached garage,1,https://vancouver.craigslist.org/bnc/reb/d/new-westminster-brand-new-1-bedroom/7156300825.html
199,599900,9,989,Beautiful 2-storey Uptown New West Studio,New Westminster,2020-06-11T08:02:24-0700,unfurnished,condo,NA,1,https://vancouver.craigslist.org/bnc/reb/d/new-westminster-northeast-beautiful-2/7139818128.html
200,599900,9,989,Beautiful 2-storey Uptown New West Studio,New Westminster,2020-06-11T08:06:12-0700,unfurnished,condo,NA,1,https://vancouver.craigslist.org/van/reb/d/new-westminster-northeast-beautiful-2/7139820876.html
201,568800,3,1379,Beautiful 3 Bedroom Corner Townhouse in Willoughby,Langley,2020-06-15T08:27:15-0700,unfurnished,townhouse,NA,2,https://vancouver.craigslist.org/rds/reb/d/langley-township-northwest-beautiful-3/7142160955.html
202,568800,3,1379,Beautiful 3 Bedroom Corner Townhouse in Willoughby,Langley,2020-06-15T08:30:45-0700,unfurnished,townhouse,NA,2,https://vancouver.craigslist.org/van/reb/d/langley-township-northwest-beautiful-3/7142163547.html
203,599800,2,1387,Beautiful 2 Bed 2 Bath End Unit Townhome,Coquitlam,2020-06-30T09:20:47-0700,unfurnished,townhouse,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-south-beautiful-2-bed-2/7151108088.html
