,Price,Bedroom,Area,Title,Place,Post Timing,Finishing,House Type,Parking Type,Bathroom,Link
116,3950000,3,,Rare Opportunity to own 18.63 Acres in Langley,Township of Langley,2020-07-24T17:37:47-0700,unfurnished,house,attached garage,1,https://vancouver.craigslist.org/rds/reb/d/langley-rare-opportunity-to-own-1863/7165448653.html
117,1498000,4,,Best Value in Upper Delbrook 4 Bed 3 Bath House,North Vancouver,2020-07-24T17:37:32-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-best-value-in-upper/7165448533.html
118,2438000,5,3191,Beautiful New Luxury Home with Acreage,Maple Ridge,2020-07-24T17:37:10-0700,unfurnished,house,attached garage,6,https://vancouver.craigslist.org/pml/reb/d/maple-ridge-beautiful-new-luxury-home/7165448390.html
119,729000,4,1,**UBC Area**Unbeatable Value! West Side home,Vancouver West,2020-07-20T10:23:17-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/van/reb/d/vancouver-ubc-areaunbeatable-value-west/7162736532.html
120,1389000,2,180,Views Views Views! Sub Penthouse in Popular Cresendo,Port Moody,2020-07-24T17:21:46-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/port-moody-views-views-views-sub/7165441845.html
121,3950000,3,,Rare Opportunity to own 18.63 Acres in Langley,Township of Langley,2020-07-24T17:21:07-0700,unfurnished,house,attached garage,1,https://vancouver.craigslist.org/rds/reb/d/langley-rare-opportunity-to-own-1863/7165441547.html
122,1100000,4,,Another Timeless Beauty by Award Winning Builder,Willoughby Heights,2020-07-24T17:20:40-0700,unfurnished,house,attached garage,4,https://vancouver.craigslist.org/rds/reb/d/langley-another-timeless-beauty-by/7165441372.html
123,789000,2,9,THE GRANDE AT SUTER BROOKE VILLAGE,Port Moody,2020-07-24T17:20:06-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/port-moody-the-grande-at-suter-brooke/7165441115.html
124,499000,3,1351,"Fabulous and Affordable Townhouse in Surrey. 3 Beds, 3 Baths",Surrey,2020-07-07T11:47:55-0700,unfurnished,townhouse,NA,3,https://vancouver.craigslist.org/rds/reb/d/surrey-northeast-fabulous-and/7155128187.html
125,499000,2,1169,"A home with Character - Townhouse in Surrey. 2 Beds, 2 Baths",Surrey,2020-07-07T12:12:15-0700,unfurnished,townhouse,NA,2,https://vancouver.craigslist.org/rds/reb/d/surrey-east-home-with-character/7155146794.html
126,1350000,3,1169,Bluff Home- ATOP ORCAS ISLAND,Orcas Island,2020-07-14T15:47:16-0700,unfurnished,house,attached garage,2,https://vancouver.craigslist.org/van/reb/d/olga-bluff-home-atop-orcas-island/7159441668.html
127,NA,NA,NA,🔥EXCLUSIVE🔥NOT on MLS 🔥BUILDING LOTS,Abbotsford,2020-06-26T17:26:47-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/rds/reb/d/abbotsford-east-exclusivenot-on-mls/7149095655.html
128,NA,NA,NA,🔥Best Value🔥Building Lots,Abbotsford,2020-06-26T16:40:33-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/rds/reb/d/abbotsford-southeast-best-valuebuilding/7149074160.html
129,NA,NA,NA,Invest👉Hemlock / Sasquatch Mtn Lots⛷🏂,Hemlock,2020-06-26T21:40:50-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/rds/reb/d/harrison-lake-region-investhemlock/7149179148.html
130,1598000,5,1857,"Ready to go Home in Vancouver. 5 Beds, 4 Baths",Vancouver,2020-07-21T13:49:16-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/van/reb/d/ready-to-go-home-in-vancouver-5-beds-4/7163506382.html
131,1598000,5,1857,"Ready to go Home in Vancouver. 5 Beds, 4 Baths",Vancouver,2020-07-21T13:48:47-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/van/reb/d/ready-to-go-home-in-vancouver-5-beds-4/7163506094.html
132,1598000,5,1857,"Ready to go Home in Vancouver. 5 Beds, 4 Baths",Vancouver,2020-07-21T13:43:21-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/van/reb/d/ready-to-go-home-in-vancouver-5-beds-4/7163502357.html
133,988800,3,1071,"A better way to find your home - Condos in Burnaby. 3 Beds, 2 Baths",Burnaby,2020-07-21T13:42:02-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/bnc/reb/d/better-way-to-find-your-home-condos-in/7163501397.html
134,988800,3,1071,"A better way to find your home - Condos in Burnaby. 3 Beds, 2 Baths",Burnaby,2020-07-21T13:41:38-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/bnc/reb/d/better-way-to-find-your-home-condos-in/7163501115.html
135,988800,3,1071,"A better way to find your home - Condos in Burnaby. 3 Beds, 2 Baths",Burnaby,2020-07-21T13:41:01-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/bnc/reb/d/better-way-to-find-your-home-condos-in/7163500691.html
136,799900,2,879,"Bring your family home to this Townhouse in Burnaby. 2 Beds, 2 Baths",Burnaby,2020-07-21T13:39:35-0700,unfurnished,townhouse,NA,2,https://vancouver.craigslist.org/bnc/reb/d/bring-your-family-home-to-this/7163499561.html
137,799900,2,879,"Bring your family home to this Townhouse in Burnaby. 2 Beds, 2 Baths",Burnaby,2020-07-21T13:33:16-0700,unfurnished,townhouse,NA,2,https://vancouver.craigslist.org/bnc/reb/d/bring-your-family-home-to-this/7163495389.html
138,799900,2,879,"Bring your family home to this Townhouse in Burnaby. 2 Beds, 2 Baths",Burnaby,2020-07-21T13:32:39-0700,unfurnished,townhouse,NA,2,https://vancouver.craigslist.org/bnc/reb/d/bring-your-family-home-to-this/7163495001.html
139,1100000,4,1875,"This is meant to be - Duplex in Burnaby. 4 Beds, 3 Baths",Burnaby,2020-07-21T13:31:25-0700,unfurnished,duplex,NA,3.5,https://vancouver.craigslist.org/bnc/reb/d/this-is-meant-to-be-duplex-in-burnaby-4/7163494123.html
140,1100000,4,1875,"This is meant to be - Duplex in Burnaby. 4 Beds, 3 Baths",Burnaby,2020-07-21T13:31:03-0700,unfurnished,duplex,NA,3.5,https://vancouver.craigslist.org/bnc/reb/d/this-is-meant-to-be-duplex-in-burnaby-4/7163493873.html
141,1100000,4,1875,"This is meant to be - Duplex in Burnaby. 4 Beds, 3 Baths",Burnaby,2020-07-21T13:30:41-0700,unfurnished,duplex,NA,3.5,https://vancouver.craigslist.org/bnc/reb/d/this-is-meant-to-be-duplex-in-burnaby-4/7163493612.html
142,820000,2,9,"A home you can settle in at - Condos in North Vancouver. 2 Beds, 2 Baths",North Vancouver,2020-07-21T13:28:49-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/nvn/reb/d/home-you-can-settle-in-at-condos-in/7163492295.html
143,820000,2,9,"A home you can settle in at - Condos in North Vancouver. 2 Beds, 2 Baths",North Vancouver,2020-07-21T13:28:19-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/nvn/reb/d/home-you-can-settle-in-at-condos-in/7163491949.html
144,820000,2,9,"Come home to this - Condos in North Vancouver. 2 Beds, 2 Baths",North Vancouver,2020-07-21T13:27:45-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-come-home-to-this/7163491540.html
145,1068000,4,,"Can you see it? Home in Richmond. 4 Beds, 2 Baths",Richmond,2020-07-13T09:15:41-0700,unfurnished,house,NA,2.5,https://vancouver.craigslist.org/rch/reb/d/can-you-see-it-home-in-richmond-4-beds/7158562341.html
146,1068000,4,,"Can you see it? Home in Richmond. 4 Beds, 2 Baths",Richmond,2020-07-13T09:15:14-0700,unfurnished,house,NA,2.5,https://vancouver.craigslist.org/rch/reb/d/can-you-see-it-home-in-richmond-4-beds/7158561978.html
147,1068000,4,,"Can you see it? Home in Richmond. 4 Beds, 2 Baths",Richmond,2020-07-13T09:14:46-0700,unfurnished,house,NA,2.5,https://vancouver.craigslist.org/rch/reb/d/can-you-see-it-home-in-richmond-4-beds/7158561578.html
148,NA,NA,NA,MAYNE ISLAND B.C. 4 LOTS FOR SALE,GULF ISLAND B.C.,2020-06-24T22:43:07-0700,unfurnished,apartment,NA,2.5,https://vancouver.craigslist.org/rds/reo/d/surrey-mayne-island-bc-4-lots-for-sale/7147991439.html
149,1629900,8,5,House for Sale  OPEN HOUSE 2to4 pm,10952 129st,2020-07-24T16:31:59-0700,unfurnished,house,attached garage,7,https://vancouver.craigslist.org/rds/reb/d/surrey-house-for-sale-open-house-2to4-pm/7165417923.html
150,189000,2,9,BRAND NEW MOBILE YEAR ROUND PARK,CULTUS LAKE,2020-07-24T16:02:00-0700,unfurnished,NA,street parking,2,https://vancouver.craigslist.org/rds/reo/d/cultus-lake-brand-new-mobile-year-round/7165402399.html
151,1368880,8,3800,** Newly Renovated Home for sale**,Surrey,2020-07-15T08:13:39-0700,unfurnished,house,attached garage,4,https://vancouver.craigslist.org/rds/reb/d/surrey-newly-renovated-home-for-sale/7159730420.html
152,829000,2,1309,Apartment for sale in West Vancouver,West Vancouver,2020-07-24T15:50:49-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/nvn/reb/d/west-vancouver-apartment-for-sale-in/7165396425.html
153,439900,2,1031,Welcome to McMyn Mews in Pitt Meadows,Pitt Meadows,2020-07-21T12:54:10-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/pitt-meadows-welcome-to-mcmyn-mews-in/7163468102.html
154,539900,3,1,Perfect family friendly home located on the west side!,Maple Ridge,2020-07-24T15:35:40-0700,unfurnished,townhouse,attached garage,3,https://vancouver.craigslist.org/pml/reb/d/maple-ridge-perfect-family-friendly/7165388420.html
155,449900,2,1095,2 Bedroom Ground Floor Unit,Central Port Coquitlam,2020-07-15T17:10:05-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-2-bedroom-ground-floor/7160081229.html
156,4250000,3,,Burke Mountain Site. OCP Designation: Townhomes,"Burke Mountain, Coquitlam",2020-07-10T12:31:58-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-burke-mountain-site-ocp/7157005343.html
157,619000,1,635,Modern and efficient 1 bedroom and den in the heart of Crosstown!,Downtown VW,2020-07-24T15:28:04-0700,unfurnished,condo,attached garage,1,https://vancouver.craigslist.org/van/reb/d/vancouver-modern-and-efficient-1/7165384232.html
158,1358000,4,1960,1/2 duplex for sale Burnaby 4Bed and 3.5 bath,Burnaby,2020-07-09T14:08:56-0700,unfurnished,duplex,detached garage,3.5,https://vancouver.craigslist.org/bnc/reb/d/burnaby-1-2-duplex-for-sale-burnaby/7156464978.html
159,875000,3,1960,"10,500 sq. ft. lot",Abbotsford,2020-06-29T14:08:09-0700,unfurnished,house,attached garage,2,https://vancouver.craigslist.org/van/reo/d/abbotsford-sq-ft-lot/7150704533.html
160,99000,8,8850,3 lots in mountain village North of Whistler,Goldbridge,2020-06-29T14:06:51-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/nvn/reo/d/cariboo-3-lots-in-mountain-village/7150703688.html
161,599900,3,1,"Almost new 3 bedroom, 3 bathroom contemporary townhome",Langley,2020-07-21T13:06:10-0700,unfurnished,townhouse,attached garage,3,https://vancouver.craigslist.org/rds/reb/d/langley-almost-new-3-bedroom-3-bathroom/7163476387.html
162,898000,5,,"Huge lot (over 10,000 sq ft) with private backyard in Maple Ridge",Silver Valley,2020-07-08T17:23:30-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/pml/reb/d/maple-ridge-huge-lot-over-sq-ft-with/7155962457.html
163,699800,2,677,North Surrey Center Jr. 2 Bedroom Assignment Avani Center,Surrey,2020-07-21T16:39:45-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/rds/reo/d/surrey-inner-northwest-north-surrey/7163604634.html
164,429000,1,535,SFU Burnaby Campus 1 bedroom Apartment Assignment,Burnaby,2020-06-30T15:51:21-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/bnc/reo/d/burnaby-sfu-burnaby-campus-1-bedroom/7151372560.html
165,399000,1,560,SFU Burnaby Campus 1 bedroom Apartment Assignment,Burnaby,2020-06-30T15:50:47-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/bnc/reo/d/burnaby-sfu-burnaby-campus-1-bedroom/7151372257.html
166,600000,4,3500,Lummi Island vacation home,Lummi Island WA,2020-07-15T20:06:31-0700,furnished,house,attached garage,3,https://vancouver.craigslist.org/rds/reo/d/langley-township-north-lummi-island/7160148157.html
167,1179000,5,31,Beautifully Updated Family Home in West Cloverdale!,Cloverdale,2020-07-24T14:50:43-0700,unfurnished,house,attached garage,4,https://vancouver.craigslist.org/rds/reb/d/surrey-beautifully-updated-family-home/7165362711.html
168,2599000,7,,"Whistler Bed & Breakfast - 7 Bed, 5 Bath",Whistler,2020-07-24T14:35:42-0700,unfurnished,house,attached garage,5,https://vancouver.craigslist.org/van/reb/d/whistler-whistler-bed-breakfast-7-bed-5/7165353638.html
169,1450000,5,3470,Brand new house,South Surrey,2020-07-15T09:03:55-0700,unfurnished,house,attached garage,5,https://vancouver.craigslist.org/rds/reo/d/langley-brand-new-house/7159765961.html
170,699900,3,1404,"Gorgeous, large, move-in ready townhome",Port Coquitlam,2020-07-24T14:25:07-0700,unfurnished,condo,attached garage,3,https://vancouver.craigslist.org/van/reb/d/port-coquitlam-central-gorgeous-large/7165347061.html
171,356000,2,871,Condo for Sale -  8115 121A St Unit 401 Surrey,Queen Mary Park Surrey,2020-07-24T14:12:59-0700,unfurnished,condo,NA,1,https://vancouver.craigslist.org/rds/reb/d/surrey-condo-for-sale-a-st-unit-401/7165339555.html
172,414900,3,1166,Cheerful Townhome in Cedar Park Estates,"           (google map)
       ",2020-07-24T14:10:56-0700,unfurnished,townhouse,NA,2,https://vancouver.craigslist.org/rds/reb/d/aldergrove-cheerful-townhome-in-cedar/7165338273.html
173,435000,2,878,New Listing!!  #426-10707 139 Street,Surrey,2020-07-24T14:08:40-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/rds/reb/d/surrey-new-listing-street/7165336771.html
174,2499000,2,,2501 1000 Beach Ave. Sold in One Day,South Granville,2020-07-24T14:07:16-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/van/reb/d/vancouver-beach-ave-sold-in-one-day/7165335941.html
175,599000,7,794,201 - 350 E 2nd Ave. Vancouver BC,Mt. Pleaxant,2020-07-24T14:01:40-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/van/reb/d/vancouver-nd-ave-vancouver-bc/7165332461.html
176,725000,3,794,New Price - LARGE 8255 sqft Lot - PERFECT FOR INVESTORS & BUILDERS,Surrey - Fraser Heights,2020-07-24T13:54:15-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/rds/reb/d/surrey-new-price-large-8255-sqft-lot/7165327710.html
177,1500000,5,794,HOBBY FARM FOR SALE!!,Fraser Valley,2020-07-03T21:51:18-0700,unfurnished,house,detached garage,3,https://vancouver.craigslist.org/van/reo/d/mission-east-hobby-farm-for-sale/7153243776.html
178,15,5,4700,Beautiful 5 acre lakefront home for sale! (View this Friday!),Mission / Fraser Valley,2020-07-07T17:53:23-0700,unfurnished,house,detached garage,3,https://vancouver.craigslist.org/pml/reo/d/mission-east-beautiful-5-acre-lakefront/7155354664.html
179,1295000,5,118,HUGE HOUSE ON A BIG LOT,Abbotsford,2020-07-05T16:08:32-0700,unfurnished,house,NA,5,https://vancouver.craigslist.org/rds/reb/d/abbotsford-huge-house-on-big-lot/7154057610.html
180,690000,1,645,Stunning views condo 2017 built,Burnaby,2020-07-09T15:44:46-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/bnc/reb/d/burnaby-stunning-views-condo-2017-built/7156521877.html
181,499000,6,677,Spacious 2 year old 1BD+DEN,Coquitlam,2020-07-07T16:42:03-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/pml/reb/d/coquitlam-spacious-2-year-old-1bdden/7155320108.html
182,NA,NA,NA,I Buy Houses,East Vancouver,2020-07-24T12:48:57-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/van/reo/d/vancouver-buy-houses/7165283274.html
183,7890000,5,6850,1212 Balfour Avenue Vancouver BC,Shaughnessy,2020-07-24T13:17:10-0700,unfurnished,house,NA,3.5,https://vancouver.craigslist.org/van/reb/d/vancouver-1212-balfour-avenue-vancouver/7165303296.html
184,1990000,4,4951,1166 Keil Crescent White Rock BC,Surrey BC,2020-07-24T13:12:58-0700,unfurnished,house,NA,3.5,https://vancouver.craigslist.org/rds/reb/d/white-rock-1166-keil-crescent-white/7165300438.html
185,990000,2,984,Condo with Picturesque View: Miramar Village by Bosa,White Rock,2020-07-24T13:09:17-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/rds/reb/d/white-rock-condo-with-picturesque-view/7165297891.html
186,18500000,6,60116,"Land Assembly 13832, 13842, 13852, 13866 108 Avenue",Surrey BC,2020-07-24T13:07:44-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/rds/reb/d/surrey-land-assembly-avenue/7165296823.html
187,549785,2,1500,Welcome to Cambridge!,King George Corridor,2020-07-24T12:28:01-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/rds/reb/d/surrey-welcome-to-cambridge/7165268316.html
188,2388000,6,,Laneway Home!,Vancouver,2020-07-10T09:38:39-0700,unfurnished,house,attached garage,5,https://vancouver.craigslist.org/van/reb/d/vancouver-laneway-home/7156876426.html
189,NA,NA,NA,*** Big Beautiful Townhouse For Sale ***,Surrey,2020-07-24T11:40:41-0700,unfurnished,townhouse,NA,5,https://vancouver.craigslist.org/bnc/reo/d/surrey-big-beautiful-townhouse-for-sale/7165233453.html
190,659900,2,1070,OPEN HOUSE – SUNDAY 1 – 4,801 4830 Bennett Street   BURNABY,2020-07-24T11:54:13-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/bnc/reb/d/burnaby-open-house-sunday-1-4/7165243684.html
191,NA,NA,NA,**** Are You Having Problems Getting A Loan? ****,White Rock,2020-07-20T16:11:22-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/rds/reo/d/surrey-are-you-having-problems-getting/7162977515.html
192,2550,2,750,"Belpark Luxury 2 bedroom, Vancouver west , start in Sep.",Cambie + West 59 Ave,2020-07-22T11:26:56-0700,furnished,apartment,attached garage,1,https://vancouver.craigslist.org/van/reo/d/vancouver-belpark-luxury-2-bedroom/7164011086.html
193,850000,3,750,3 BEDROOM RANCHER,CLOVERDALE,2020-07-24T11:38:14-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/rds/reo/d/surrey-east-3-bedroom-rancher/7165231718.html
194,1499900,6,4458,Well Priced Brand New South Surrey House,"South Surrey, BC",2020-06-26T08:36:15-0700,unfurnished,house,attached garage,7,https://vancouver.craigslist.org/rds/reb/d/surrey-well-priced-brand-new-south/7148748938.html
195,2388000,4,4059,Development Opportunity-multiple options,Vancouver,2020-06-25T15:10:38-0700,unfurnished,house,NA,2.5,https://vancouver.craigslist.org/van/reb/d/vancouver-development-opportunity/7148423938.html
196,599900,2,88,2 Bedrooms-2 Bathrooms-Boutique Building by Polygon,Coquitlam,2020-07-13T12:05:20-0700,unfurnished,apartment,detached garage,2,https://vancouver.craigslist.org/pml/reb/d/coquitlam-north-2-bedrooms-2-bathrooms/7158693253.html
197,1,1,785,Newly renovated one bedroom,Ambleside West Vancouver,2020-07-07T14:47:40-0700,furnished,apartment,attached garage,1,https://vancouver.craigslist.org/nvn/reo/d/west-vancouver-south-newly-renovated/7155255601.html
198,1370000,NA,NA,* Duplex Lot For Sale in Vancouver Not Listed *,Surrey,2020-07-24T11:22:26-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/van/reo/d/vancouver-duplex-lot-for-sale-in/7165219893.html
199,536000,2,950,"2bath,14FL,Hi-rise,wood,balcony,Skytrain,T&T,#3,Lansdowne Mall","14th FL, 8248 Lansdowne Road, Richmond",2020-07-11T13:26:41-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/rch/reb/d/richmond-2bath14flhi/7157634618.html
200,336000,2,855,"1bath,wood FL,F/P,balcony,next to Mall/SFU/Skytrain/Bus,City Hall/T&T","13364 102 ave, Surrey",2020-06-27T16:01:39-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/rds/reb/d/surrey-1bathwood-flf-pbalconynext-to/7149647926.html
